order_item_id,order_id,product_id,quantity,unit_price,discount_pct
11121,903761,5015,4,15000.00,0.15
11122,903761,5025,2,15000.00,0.10
11123,903761,5028,4,55000.00,0.00
11124,903762,5024,4,99000.00,0.00
11125,903762,5026,6,10000.00,0.10
11126,903763,5013,3,30000.00,0.05
11127,903763,5012,4,20000.00,0.00
11128,903763,5026,3,10000.00,0.00
11129,903764,5010,1,99000.00,0.05
11130,903764,5004,4,125000.00,0.00
11131,903764,5005,5,125000.00,0.05
11132,903765,5008,2,5000.00,0.00
11133,903765,5029,1,99000.00,0.10
11134,903765,5009,5,15000.00,0.00
11135,903765,5030,1,55000.00,0.00
11136,903765,5017,4,30000.00,0.00
11137,903766,5020,1,150000.00,0.05
11138,903766,5014,2,75000.00,0.00
11139,903766,5002,3,150000.00,0.00
11140,903766,5030,3,55000.00,0.00
11141,903767,5017,6,30000.00,0.10
11142,903767,5023,4,45000.00,0.00
11143,903767,5009,4,15000.00,0.20
11144,903768,5024,2,99000.00,0.00
11145,903768,5028,3,55000.00,0.00
11146,903768,5007,5,15000.00,0.00
11147,903768,5026,2,10000.00,0.00
11148,903768,5008,5,5000.00,0.00
11149,903769,5014,6,75000.00,0.05
11150,903770,5024,4,99000.00,0.00
11151,903771,5021,6,45000.00,0.15
11152,903772,5012,3,20000.00,0.05
11153,903772,5027,4,7500.00,0.00
11154,903772,5005,3,125000.00,0.00
11155,903772,5007,6,15000.00,0.00
11156,903773,5024,6,99000.00,0.00
11157,903773,5014,3,75000.00,0.00
11158,903773,5015,1,15000.00,0.00
11159,903774,5029,2,99000.00,0.10
11160,903774,5020,2,150000.00,0.00
11161,903774,5004,6,125000.00,0.00
11162,903774,5010,2,99000.00,0.00
11163,903774,5022,6,15000.00,0.20
11164,903775,5016,6,99000.00,0.20
11165,903776,5026,2,10000.00,0.05
11166,903776,5011,3,7500.00,0.10
11167,903776,5028,4,55000.00,0.05
11168,903776,5003,5,20000.00,0.00
11169,903777,5029,3,99000.00,0.05
11170,903777,5005,3,125000.00,0.10
11171,903777,5022,4,15000.00,0.05
11172,903777,5009,1,15000.00,0.00
11173,903777,5002,4,150000.00,0.05
11174,903778,5020,6,150000.00,0.00
11175,903779,5011,1,7500.00,0.00
11176,903779,5008,3,5000.00,0.00
11177,903780,5029,2,99000.00,0.00
11178,903780,5027,6,7500.00,0.00
11179,903780,5025,6,15000.00,0.00
11180,903781,5030,5,55000.00,0.00
11181,903781,5002,1,150000.00,0.10
11182,903781,5016,3,99000.00,0.05
11183,903782,5006,5,10000.00,0.00
11184,903782,5024,4,99000.00,0.00
11185,903783,5030,2,55000.00,0.10
11186,903783,5024,3,99000.00,0.05
11187,903783,5013,3,30000.00,0.00
11188,903784,5020,5,150000.00,0.05
11189,903784,5008,3,5000.00,0.00
11190,903785,5017,4,30000.00,0.00
11191,903785,5012,2,20000.00,0.10
11192,903785,5025,5,15000.00,0.15
11193,903785,5015,1,15000.00,0.05
11194,903785,5018,5,12500.00,0.00
11195,903786,5017,1,30000.00,0.05
11196,903786,5007,5,15000.00,0.00
11197,903786,5001,3,25000.00,0.05
11198,903786,5022,5,15000.00,0.10
11199,903787,5025,4,15000.00,0.00
11200,903787,5010,3,99000.00,0.05
11201,903787,5011,4,7500.00,0.05
11202,903787,5028,1,55000.00,0.10
11203,903788,5015,1,15000.00,0.10
11204,903788,5012,5,20000.00,0.10
11205,903788,5017,6,30000.00,0.00
11206,903788,5027,4,7500.00,0.00
11207,903788,5011,6,7500.00,0.15
11208,903789,5010,6,99000.00,0.00
11209,903789,5007,3,15000.00,0.15
11210,903789,5019,3,12500.00,0.00
11211,903789,5001,4,25000.00,0.00
11212,903790,5001,2,25000.00,0.05
11213,903790,5022,5,15000.00,0.00
11214,903790,5016,5,99000.00,0.05
11215,903791,5002,2,150000.00,0.10
11216,903791,5025,4,15000.00,0.15
11217,903792,5026,4,10000.00,0.00
11218,903792,5021,6,45000.00,0.10
11219,903792,5009,4,15000.00,0.00
11220,903792,5030,4,55000.00,0.00
11221,903792,5005,1,125000.00,0.20
11222,903793,5015,4,15000.00,0.00
11223,903793,5011,6,7500.00,0.05
11224,903794,5021,1,45000.00,0.00
11225,903795,5003,2,20000.00,0.20
11226,903795,5011,1,7500.00,0.00
11227,903796,5023,5,45000.00,0.00
11228,903796,5009,3,15000.00,0.00
11229,903796,5007,6,15000.00,0.00
11230,903796,5002,4,150000.00,0.00
11231,903797,5016,4,99000.00,0.00
11232,903797,5004,4,125000.00,0.00
11233,903797,5002,4,150000.00,0.20
11234,903798,5006,1,10000.00,0.00
11235,903798,5003,4,20000.00,0.00
11236,903798,5009,5,15000.00,0.00
11237,903798,5004,6,125000.00,0.00
11238,903798,5018,5,12500.00,0.10
11239,903799,5015,1,15000.00,0.05
11240,903800,5018,4,12500.00,0.10
11241,903800,5021,4,45000.00,0.05
11242,903800,5012,2,20000.00,0.10
11243,903801,5025,5,15000.00,0.20
11244,903801,5024,1,99000.00,0.10
11245,903801,5030,5,55000.00,0.05
11246,903801,5009,5,15000.00,0.10
11247,903801,5016,2,99000.00,0.05
11248,903802,5011,1,7500.00,0.00
11249,903802,5006,3,10000.00,0.00
11250,903802,5007,2,15000.00,0.00
11251,903802,5025,2,15000.00,0.00
11252,903803,5028,4,55000.00,0.20
11253,903803,5002,4,150000.00,0.00
11254,903803,5001,3,25000.00,0.00
11255,903803,5005,2,125000.00,0.10
11256,903804,5007,1,15000.00,0.00
11257,903804,5017,2,30000.00,0.10
11258,903804,5005,6,125000.00,0.00
11259,903804,5011,2,7500.00,0.10
11260,903805,5013,6,30000.00,0.00
11261,903805,5008,1,5000.00,0.00
11262,903806,5029,1,99000.00,0.00
11263,903806,5023,3,45000.00,0.00
11264,903806,5017,3,30000.00,0.00
11265,903806,5014,2,75000.00,0.00
11266,903806,5003,3,20000.00,0.05
11267,903807,5005,4,125000.00,0.00
11268,903808,5029,4,99000.00,0.15
11269,903808,5004,2,125000.00,0.15
11270,903808,5028,2,55000.00,0.00
11271,903808,5022,2,15000.00,0.15
11272,903808,5015,4,15000.00,0.00
11273,903809,5025,5,15000.00,0.00
11274,903809,5001,6,25000.00,0.00
11275,903809,5030,4,55000.00,0.20
11276,903809,5013,3,30000.00,0.00
11277,903810,5014,3,75000.00,0.00
11278,903810,5018,4,12500.00,0.00
11279,903810,5019,2,12500.00,0.00
11280,903811,5027,6,7500.00,0.00
11281,903811,5019,2,12500.00,0.05
11282,903811,5021,5,45000.00,0.00
11283,903811,5023,4,45000.00,0.05
11284,903811,5016,4,99000.00,0.00
11285,903812,5024,3,99000.00,0.05
11286,903812,5027,1,7500.00,0.10
11287,903812,5001,3,25000.00,0.05
11288,903812,5004,1,125000.00,0.05
11289,903813,5020,6,150000.00,0.00
11290,903813,5013,2,30000.00,0.00
11291,903813,5024,3,99000.00,0.00
11292,903813,5022,4,15000.00,0.00
11293,903813,5021,6,45000.00,0.05
11294,903814,5022,2,15000.00,0.00
11295,903814,5021,5,45000.00,0.10
11296,903814,5028,1,55000.00,0.00
11297,903815,5006,5,10000.00,0.00
11298,903815,5018,6,12500.00,0.05
11299,903815,5024,4,99000.00,0.00
11300,903815,5025,6,15000.00,0.10
11301,903816,5012,1,20000.00,0.05
11302,903817,5014,3,75000.00,0.00
11303,903817,5008,1,5000.00,0.05
11304,903818,5010,2,99000.00,0.00
11305,903818,5016,6,99000.00,0.00
11306,903819,5026,5,10000.00,0.00
11307,903820,5016,5,99000.00,0.05
11308,903820,5010,2,99000.00,0.00
11309,903820,5005,2,125000.00,0.05
11310,903821,5028,2,55000.00,0.05
11311,903821,5011,5,7500.00,0.00
11312,903821,5004,3,125000.00,0.00
11313,903821,5014,5,75000.00,0.10
11314,903821,5022,4,15000.00,0.00
11315,903822,5011,1,7500.00,0.00
11316,903822,5017,5,30000.00,0.15
11317,903823,5026,4,10000.00,0.20
11318,903823,5004,6,125000.00,0.00
11319,903823,5020,4,150000.00,0.00
11320,903824,5013,1,30000.00,0.00
11321,903824,5017,2,30000.00,0.00
11322,903824,5026,3,10000.00,0.00
11323,903824,5011,1,7500.00,0.00
11324,903824,5025,6,15000.00,0.05
11325,903825,5001,3,25000.00,0.00
11326,903825,5023,1,45000.00,0.00
11327,903825,5021,4,45000.00,0.00
11328,903825,5027,3,7500.00,0.05
11329,903826,5018,3,12500.00,0.00
11330,903826,5015,5,15000.00,0.05
11331,903826,5017,1,30000.00,0.00
11332,903827,5012,3,20000.00,0.00
11333,903827,5020,6,150000.00,0.15
11334,903828,5027,5,7500.00,0.00
11335,903828,5026,4,10000.00,0.10
11336,903828,5025,6,15000.00,0.00
11337,903829,5014,3,75000.00,0.00
11338,903829,5023,3,45000.00,0.00
11339,903829,5027,6,7500.00,0.10
11340,903829,5012,6,20000.00,0.00
11341,903830,5019,6,12500.00,0.05
11342,903830,5021,1,45000.00,0.05
11343,903831,5017,5,30000.00,0.20
11344,903831,5009,6,15000.00,0.00
11345,903831,5010,1,99000.00,0.00
11346,903832,5030,3,55000.00,0.00
11347,903833,5004,4,125000.00,0.05
11348,903833,5022,3,15000.00,0.00
11349,903833,5015,5,15000.00,0.00
11350,903833,5010,2,99000.00,0.00
11351,903833,5009,5,15000.00,0.05
11352,903834,5009,5,15000.00,0.10
11353,903834,5027,3,7500.00,0.05
11354,903834,5004,3,125000.00,0.00
11355,903834,5020,6,150000.00,0.05
11356,903835,5021,2,45000.00,0.00
11357,903835,5011,2,7500.00,0.00
11358,903835,5018,4,12500.00,0.00
11359,903835,5015,2,15000.00,0.20
11360,903836,5018,5,12500.00,0.10
11361,903836,5001,5,25000.00,0.00
11362,903836,5022,6,15000.00,0.00
11363,903836,5028,1,55000.00,0.00
11364,903836,5004,2,125000.00,0.00
11365,903837,5026,6,10000.00,0.10
11366,903837,5024,2,99000.00,0.00
11367,903838,5028,5,55000.00,0.00
11368,903839,5007,6,15000.00,0.05
11369,903839,5028,4,55000.00,0.15
11370,903840,5012,6,20000.00,0.00
11371,903841,5015,2,15000.00,0.05
11372,903841,5024,2,99000.00,0.10
11373,903842,5007,2,15000.00,0.00
11374,903842,5011,2,7500.00,0.05
11375,903842,5018,4,12500.00,0.00
11376,903842,5025,5,15000.00,0.10
11377,903843,5011,5,7500.00,0.00
11378,903843,5012,6,20000.00,0.00
11379,903843,5020,2,150000.00,0.00
11380,903843,5003,5,20000.00,0.00
11381,903843,5002,4,150000.00,0.10
11382,903844,5013,6,30000.00,0.00
11383,903844,5021,5,45000.00,0.00
11384,903844,5007,4,15000.00,0.00
11385,903845,5012,6,20000.00,0.00
11386,903845,5007,4,15000.00,0.00
11387,903845,5001,6,25000.00,0.05
11388,903845,5023,6,45000.00,0.10
11389,903846,5014,4,75000.00,0.05
11390,903847,5015,5,15000.00,0.05
11391,903847,5020,6,150000.00,0.05
11392,903848,5018,5,12500.00,0.20
11393,903849,5026,5,10000.00,0.05
11394,903849,5017,3,30000.00,0.05
11395,903849,5010,1,99000.00,0.10
11396,903850,5030,6,55000.00,0.00
11397,903850,5025,1,15000.00,0.20
11398,903850,5017,4,30000.00,0.05
11399,903850,5013,1,30000.00,0.10
11400,903850,5012,5,20000.00,0.05
11401,903851,5029,6,99000.00,0.05
11402,903851,5016,3,99000.00,0.00
11403,903851,5010,6,99000.00,0.00
11404,903851,5028,5,55000.00,0.00
11405,903851,5007,3,15000.00,0.20
11406,903852,5001,5,25000.00,0.05
11407,903852,5023,1,45000.00,0.00
11408,903852,5018,6,12500.00,0.05
11409,903852,5009,1,15000.00,0.00
11410,903852,5014,2,75000.00,0.00
11411,903853,5021,6,45000.00,0.00
11412,903853,5022,2,15000.00,0.20
11413,903853,5010,3,99000.00,0.00
11414,903853,5026,6,10000.00,0.00
11415,903853,5016,6,99000.00,0.00
11416,903854,5020,3,150000.00,0.10
11417,903855,5016,1,99000.00,0.15
11418,903855,5010,5,99000.00,0.00
11419,903855,5015,4,15000.00,0.00
11420,903855,5013,5,30000.00,0.05
11421,903855,5008,5,5000.00,0.00
11422,903856,5009,4,15000.00,0.00
11423,903856,5021,6,45000.00,0.00
11424,903857,5006,1,10000.00,0.00
11425,903857,5007,5,15000.00,0.00
11426,903858,5025,4,15000.00,0.00
11427,903858,5021,4,45000.00,0.00
11428,903858,5006,3,10000.00,0.00
11429,903858,5030,3,55000.00,0.00
11430,903858,5017,5,30000.00,0.00
11431,903859,5025,4,15000.00,0.00
11432,903859,5013,6,30000.00,0.00
11433,903859,5009,5,15000.00,0.00
11434,903859,5017,2,30000.00,0.00
11435,903860,5021,2,45000.00,0.00
11436,903860,5009,4,15000.00,0.05
11437,903860,5011,3,7500.00,0.00
11438,903860,5028,3,55000.00,0.05
11439,903861,5010,1,99000.00,0.05
11440,903862,5025,4,15000.00,0.00
11441,903862,5007,5,15000.00,0.15
11442,903863,5013,6,30000.00,0.00
11443,903863,5021,3,45000.00,0.05
11444,903863,5004,3,125000.00,0.00
11445,903863,5007,3,15000.00,0.00
11446,903863,5018,5,12500.00,0.00
11447,903864,5003,5,20000.00,0.00
11448,903864,5020,4,150000.00,0.05
11449,903864,5022,1,15000.00,0.00
11450,903865,5010,1,99000.00,0.10
11451,903865,5027,5,7500.00,0.05
11452,903865,5007,1,15000.00,0.10
11453,903865,5013,5,30000.00,0.00
11454,903866,5019,3,12500.00,0.20
11455,903866,5025,2,15000.00,0.20
11456,903866,5009,3,15000.00,0.10
11457,903866,5016,4,99000.00,0.05
11458,903867,5003,1,20000.00,0.05
11459,903867,5013,5,30000.00,0.05
11460,903867,5021,4,45000.00,0.00
11461,903867,5024,6,99000.00,0.00
11462,903868,5026,5,10000.00,0.00
11463,903869,5024,3,99000.00,0.00
11464,903869,5002,1,150000.00,0.00
11465,903869,5021,4,45000.00,0.00
11466,903869,5026,3,10000.00,0.05
11467,903869,5001,4,25000.00,0.00
11468,903870,5020,4,150000.00,0.00
11469,903870,5012,3,20000.00,0.00
11470,903870,5018,1,12500.00,0.05
11471,903871,5017,2,30000.00,0.00
11472,903871,5008,5,5000.00,0.05
11473,903871,5015,2,15000.00,0.00
11474,903871,5028,3,55000.00,0.00
11475,903872,5007,3,15000.00,0.05
11476,903872,5006,1,10000.00,0.20
11477,903873,5030,1,55000.00,0.10
11478,903874,5011,3,7500.00,0.05
11479,903874,5004,5,125000.00,0.10
11480,903875,5007,4,15000.00,0.00
11481,903875,5004,1,125000.00,0.00
11482,903876,5013,3,30000.00,0.00
11483,903876,5008,3,5000.00,0.05
11484,903876,5027,1,7500.00,0.00
11485,903876,5010,6,99000.00,0.00
11486,903877,5009,6,15000.00,0.00
11487,903877,5003,5,20000.00,0.05
11488,903877,5023,4,45000.00,0.00
11489,903877,5013,2,30000.00,0.00
11490,903878,5028,2,55000.00,0.05
11491,903878,5004,6,125000.00,0.00
11492,903878,5016,5,99000.00,0.00
11493,903879,5006,6,10000.00,0.10
11494,903879,5013,2,30000.00,0.10
11495,903879,5002,2,150000.00,0.00
11496,903880,5029,3,99000.00,0.15
11497,903881,5004,2,125000.00,0.05
11498,903882,5005,2,125000.00,0.00
11499,903882,5016,1,99000.00,0.00
11500,903882,5012,1,20000.00,0.10
11501,903882,5028,4,55000.00,0.05
11502,903882,5021,6,45000.00,0.00
11503,903883,5012,2,20000.00,0.05
11504,903883,5019,2,12500.00,0.05
11505,903883,5018,4,12500.00,0.00
11506,903883,5003,4,20000.00,0.05
11507,903883,5017,1,30000.00,0.00
11508,903884,5030,1,55000.00,0.00
11509,903884,5017,6,30000.00,0.20
11510,903885,5001,4,25000.00,0.10
11511,903885,5010,3,99000.00,0.00
11512,903885,5009,4,15000.00,0.10
11513,903886,5026,5,10000.00,0.10
11514,903886,5011,6,7500.00,0.20
11515,903886,5017,1,30000.00,0.05
11516,903887,5006,2,10000.00,0.00
11517,903887,5007,1,15000.00,0.00
11518,903888,5004,5,125000.00,0.00
11519,903888,5028,1,55000.00,0.05
11520,903888,5002,2,150000.00,0.00
11521,903888,5027,2,7500.00,0.00
11522,903888,5014,1,75000.00,0.10
11523,903889,5027,2,7500.00,0.00
11524,903890,5014,1,75000.00,0.00
11525,903890,5022,6,15000.00,0.10
11526,903890,5028,6,55000.00,0.00
11527,903890,5030,3,55000.00,0.00
11528,903890,5025,2,15000.00,0.00
11529,903891,5005,2,125000.00,0.05
11530,903892,5007,2,15000.00,0.00
11531,903893,5022,1,15000.00,0.05
11532,903893,5008,4,5000.00,0.05
11533,903893,5011,6,7500.00,0.15
11534,903894,5004,2,125000.00,0.05
11535,903894,5021,6,45000.00,0.05
11536,903894,5016,3,99000.00,0.00
11537,903894,5014,4,75000.00,0.10
11538,903895,5019,4,12500.00,0.00
11539,903895,5030,3,55000.00,0.00
11540,903895,5012,2,20000.00,0.00
11541,903895,5007,4,15000.00,0.00
11542,903896,5005,4,125000.00,0.15
11543,903897,5014,4,75000.00,0.05
11544,903897,5003,2,20000.00,0.00
11545,903898,5019,4,12500.00,0.00
11546,903898,5016,6,99000.00,0.05
11547,903898,5023,6,45000.00,0.00
11548,903898,5015,5,15000.00,0.00
11549,903898,5028,3,55000.00,0.00
11550,903899,5028,1,55000.00,0.00
11551,903899,5008,3,5000.00,0.00
11552,903899,5007,2,15000.00,0.00
11553,903899,5017,5,30000.00,0.20
11554,903899,5024,4,99000.00,0.00
11555,903900,5029,6,99000.00,0.05
11556,903901,5030,2,55000.00,0.00
11557,903901,5006,3,10000.00,0.00
11558,903901,5019,6,12500.00,0.00
11559,903902,5023,3,45000.00,0.00
11560,903902,5008,4,5000.00,0.15
11561,903902,5029,6,99000.00,0.20
11562,903902,5028,6,55000.00,0.00
11563,903902,5021,6,45000.00,0.20
11564,903903,5027,2,7500.00,0.00
11565,903903,5026,5,10000.00,0.00
11566,903903,5024,6,99000.00,0.15
11567,903903,5029,3,99000.00,0.10
11568,903903,5030,1,55000.00,0.05
11569,903904,5025,5,15000.00,0.05
11570,903904,5002,3,150000.00,0.00
11571,903905,5023,4,45000.00,0.00
11572,903905,5006,2,10000.00,0.05
11573,903905,5012,6,20000.00,0.00
11574,903905,5026,1,10000.00,0.00
11575,903905,5030,5,55000.00,0.00
11576,903906,5017,4,30000.00,0.05
11577,903906,5027,3,7500.00,0.00
11578,903906,5010,6,99000.00,0.10
11579,903907,5008,3,5000.00,0.00
11580,903907,5024,6,99000.00,0.10
11581,903907,5012,5,20000.00,0.00
11582,903907,5021,2,45000.00,0.00
11583,903907,5013,6,30000.00,0.00
11584,903908,5029,1,99000.00,0.05
11585,903908,5021,1,45000.00,0.10
11586,903908,5004,3,125000.00,0.00
11587,903909,5014,4,75000.00,0.00
11588,903909,5022,6,15000.00,0.00
11589,903910,5019,4,12500.00,0.00
11590,903910,5013,2,30000.00,0.00
11591,903910,5010,3,99000.00,0.00
11592,903911,5014,3,75000.00,0.00
11593,903912,5010,2,99000.00,0.00
11594,903913,5012,2,20000.00,0.10
11595,903914,5003,4,20000.00,0.00
11596,903914,5011,6,7500.00,0.15
11597,903914,5022,5,15000.00,0.15
11598,903914,5027,6,7500.00,0.00
11599,903914,5030,6,55000.00,0.20
11600,903915,5024,4,99000.00,0.00
11601,903915,5028,4,55000.00,0.00
11602,903916,5010,6,99000.00,0.15
11603,903916,5006,2,10000.00,0.00
11604,903916,5017,6,30000.00,0.05
11605,903916,5014,4,75000.00,0.00
11606,903917,5005,3,125000.00,0.20
11607,903918,5020,1,150000.00,0.00
11608,903918,5021,5,45000.00,0.00
11609,903918,5010,6,99000.00,0.05
11610,903918,5005,1,125000.00,0.00
11611,903919,5006,6,10000.00,0.10
11612,903919,5023,3,45000.00,0.15
11613,903919,5007,2,15000.00,0.20
11614,903919,5003,3,20000.00,0.05
11615,903920,5003,4,20000.00,0.00
11616,903920,5005,3,125000.00,0.05
11617,903920,5002,2,150000.00,0.00
11618,903921,5012,6,20000.00,0.00
11619,903922,5001,3,25000.00,0.05
11620,903922,5025,3,15000.00,0.00
11621,903922,5014,5,75000.00,0.00
11622,903922,5015,1,15000.00,0.00
11623,903923,5030,4,55000.00,0.00
11624,903923,5015,2,15000.00,0.00
11625,903924,5011,1,7500.00,0.00
11626,903925,5009,2,15000.00,0.10
11627,903926,5004,3,125000.00,0.00
11628,903926,5021,3,45000.00,0.20
11629,903926,5028,4,55000.00,0.00
11630,903926,5014,3,75000.00,0.00
11631,903927,5016,1,99000.00,0.00
11632,903927,5029,1,99000.00,0.00
11633,903928,5027,3,7500.00,0.15
11634,903928,5024,5,99000.00,0.00
11635,903928,5006,6,10000.00,0.10
11636,903929,5011,2,7500.00,0.10
11637,903929,5025,4,15000.00,0.00
11638,903930,5008,5,5000.00,0.20
11639,903930,5026,6,10000.00,0.10
11640,903930,5003,1,20000.00,0.00
11641,903930,5027,5,7500.00,0.05
11642,903930,5028,5,55000.00,0.00
11643,903931,5005,6,125000.00,0.00
11644,903931,5022,5,15000.00,0.00
11645,903931,5023,3,45000.00,0.05
11646,903931,5028,3,55000.00,0.05
11647,903931,5026,3,10000.00,0.05
11648,903932,5023,1,45000.00,0.00
11649,903932,5011,4,7500.00,0.00
11650,903932,5027,2,7500.00,0.00
11651,903933,5027,5,7500.00,0.00
11652,903933,5014,1,75000.00,0.00
11653,903933,5029,1,99000.00,0.20
11654,903933,5009,2,15000.00,0.05
11655,903934,5007,4,15000.00,0.00
11656,903934,5001,4,25000.00,0.05
11657,903934,5024,2,99000.00,0.05
11658,903935,5001,2,25000.00,0.00
11659,903935,5017,1,30000.00,0.00
11660,903935,5023,2,45000.00,0.05
11661,903935,5029,1,99000.00,0.05
11662,903936,5015,1,15000.00,0.05
11663,903936,5019,6,12500.00,0.00
11664,903936,5006,4,10000.00,0.00
11665,903937,5003,4,20000.00,0.10
11666,903938,5013,4,30000.00,0.00
11667,903938,5021,6,45000.00,0.05
11668,903939,5028,1,55000.00,0.05
11669,903940,5006,4,10000.00,0.00
11670,903940,5022,4,15000.00,0.00
11671,903940,5021,5,45000.00,0.00
11672,903940,5016,2,99000.00,0.00
11673,903940,5013,5,30000.00,0.05
11674,903941,5021,6,45000.00,0.00
11675,903941,5016,1,99000.00,0.00
11676,903941,5014,1,75000.00,0.05
11677,903941,5001,3,25000.00,0.10
11678,903942,5002,6,150000.00,0.05
11679,903942,5014,3,75000.00,0.00
11680,903943,5029,3,99000.00,0.00
11681,903943,5014,1,75000.00,0.05
11682,903943,5030,6,55000.00,0.00
11683,903944,5003,1,20000.00,0.05
11684,903944,5013,5,30000.00,0.05
11685,903944,5002,5,150000.00,0.05
11686,903944,5012,1,20000.00,0.00
11687,903945,5024,3,99000.00,0.05
11688,903946,5020,2,150000.00,0.10
11689,903946,5001,1,25000.00,0.00
11690,903946,5008,3,5000.00,0.05
11691,903947,5015,6,15000.00,0.20
11692,903947,5011,1,7500.00,0.00
11693,903947,5012,4,20000.00,0.00
11694,903947,5001,2,25000.00,0.05
11695,903948,5020,1,150000.00,0.05
11696,903948,5011,2,7500.00,0.10
11697,903949,5014,3,75000.00,0.05
11698,903949,5016,4,99000.00,0.10
11699,903950,5003,2,20000.00,0.00
11700,903950,5029,6,99000.00,0.20
11701,903950,5011,4,7500.00,0.00
11702,903951,5004,1,125000.00,0.10
11703,903951,5006,6,10000.00,0.00
11704,903951,5002,4,150000.00,0.00
11705,903951,5015,1,15000.00,0.00
11706,903951,5018,2,12500.00,0.05
11707,903952,5009,1,15000.00,0.10
11708,903952,5030,4,55000.00,0.00
11709,903953,5016,5,99000.00,0.10
11710,903953,5023,3,45000.00,0.00
11711,903953,5017,4,30000.00,0.00
11712,903954,5009,1,15000.00,0.00
11713,903954,5029,5,99000.00,0.00
11714,903954,5020,6,150000.00,0.05
11715,903955,5023,4,45000.00,0.05
11716,903955,5006,4,10000.00,0.00
11717,903956,5024,1,99000.00,0.05
11718,903956,5013,2,30000.00,0.00
11719,903957,5005,5,125000.00,0.00
11720,903957,5029,5,99000.00,0.00
11721,903957,5003,4,20000.00,0.15
11722,903957,5023,5,45000.00,0.05
11723,903957,5017,2,30000.00,0.10
11724,903958,5029,1,99000.00,0.00
11725,903958,5020,2,150000.00,0.00
11726,903959,5010,6,99000.00,0.05
11727,903959,5009,2,15000.00,0.05
11728,903959,5008,4,5000.00,0.15
11729,903960,5028,3,55000.00,0.00
11730,903960,5002,6,150000.00,0.00
11731,903960,5017,3,30000.00,0.00
11732,903960,5011,2,7500.00,0.00
11733,903960,5015,6,15000.00,0.00
11734,903961,5006,3,10000.00,0.15
11735,903962,5028,3,55000.00,0.00
11736,903962,5007,6,15000.00,0.00
11737,903963,5013,5,30000.00,0.15
11738,903963,5024,4,99000.00,0.00
11739,903963,5001,1,25000.00,0.00
11740,903963,5027,4,7500.00,0.10
11741,903964,5023,2,45000.00,0.05
11742,903964,5010,4,99000.00,0.00
11743,903965,5009,1,15000.00,0.05
11744,903965,5023,3,45000.00,0.05
11745,903965,5021,6,45000.00,0.00
11746,903966,5017,2,30000.00,0.05
11747,903966,5029,4,99000.00,0.20
11748,903967,5010,4,99000.00,0.20
11749,903967,5020,2,150000.00,0.05
11750,903967,5017,4,30000.00,0.10
11751,903968,5012,6,20000.00,0.15
11752,903969,5020,1,150000.00,0.10
11753,903970,5001,5,25000.00,0.05
11754,903970,5003,6,20000.00,0.10
11755,903970,5012,2,20000.00,0.15
11756,903970,5002,3,150000.00,0.10
11757,903971,5021,1,45000.00,0.00
11758,903971,5024,2,99000.00,0.10
11759,903971,5009,5,15000.00,0.00
11760,903971,5012,3,20000.00,0.05
11761,903971,5025,6,15000.00,0.00
11762,903972,5017,2,30000.00,0.00
11763,903972,5028,2,55000.00,0.05
11764,903973,5017,3,30000.00,0.00
11765,903973,5014,1,75000.00,0.10
11766,903973,5015,2,15000.00,0.20
11767,903973,5028,3,55000.00,0.00
11768,903974,5021,2,45000.00,0.00
11769,903975,5006,3,10000.00,0.00
11770,903975,5009,3,15000.00,0.10
11771,903975,5016,1,99000.00,0.10
11772,903976,5014,3,75000.00,0.00
11773,903976,5023,6,45000.00,0.00
11774,903976,5003,6,20000.00,0.00
11775,903976,5021,2,45000.00,0.00
11776,903977,5023,6,45000.00,0.00
11777,903977,5015,4,15000.00,0.00
11778,903978,5001,3,25000.00,0.10
11779,903978,5003,5,20000.00,0.00
11780,903978,5016,1,99000.00,0.10
11781,903978,5022,1,15000.00,0.00
11782,903979,5026,3,10000.00,0.15
11783,903979,5007,6,15000.00,0.15
11784,903979,5029,2,99000.00,0.00
11785,903979,5028,2,55000.00,0.05
11786,903979,5022,5,15000.00,0.00
11787,903980,5008,4,5000.00,0.10
11788,903980,5010,3,99000.00,0.00
11789,903981,5018,2,12500.00,0.00
11790,903981,5021,3,45000.00,0.10
11791,903982,5008,3,5000.00,0.00
11792,903982,5030,4,55000.00,0.00
11793,903982,5022,3,15000.00,0.00
11794,903982,5013,3,30000.00,0.00
11795,903982,5016,3,99000.00,0.05
11796,903983,5012,4,20000.00,0.05
11797,903983,5020,6,150000.00,0.15
11798,903983,5011,2,7500.00,0.05
11799,903983,5008,5,5000.00,0.00
11800,903984,5012,6,20000.00,0.00
11801,903984,5017,6,30000.00,0.20
11802,903984,5029,6,99000.00,0.10
11803,903984,5023,1,45000.00,0.00
11804,903985,5006,2,10000.00,0.00
11805,903985,5027,3,7500.00,0.15
11806,903985,5015,2,15000.00,0.10
11807,903985,5002,5,150000.00,0.00
11808,903985,5009,3,15000.00,0.10
11809,903986,5001,5,25000.00,0.05
11810,903986,5005,6,125000.00,0.00
11811,903987,5028,3,55000.00,0.00
11812,903987,5006,5,10000.00,0.10
11813,903987,5026,3,10000.00,0.10
11814,903988,5017,6,30000.00,0.05
11815,903988,5013,5,30000.00,0.05
11816,903988,5023,1,45000.00,0.00
11817,903988,5024,4,99000.00,0.00
11818,903988,5029,3,99000.00,0.15
