order_id,customer_id,store_id,order_date,status,payment_method
903930,1345,10,2025-10-26,Cancelled,Tunai
903931,1428,21,2025-11-16,Completed,QRIS
903932,1410,15,2025-05-16,Cancelled,E-Wallet
903933,1273,24,2025-12-30,Completed,Tunai
903934,1374,12,2025-12-24,Completed,E-Wallet
903935,1234,17,2025-09-17,Completed,QRIS
903936,1441,24,2025-04-23,Completed,QRIS
903937,1425,21,2025-07-18,Cancelled,E-Wallet
903938,1470,12,2025-10-29,Completed,QRIS
903939,1443,16,2025-10-28,Completed,QRIS
903940,1001,20,2025-05-03,Pending,QRIS
903941,1497,15,2025-01-23,Completed,Kartu Kredit
903942,1025,20,2025-11-08,Completed,Tunai
903943,1364,19,2025-09-16,Completed,Kartu Debit
903944,1035,23,2025-03-06,Completed,E-Wallet
903945,1048,19,2025-03-02,Cancelled,Tunai
903946,1275,13,2025-07-31,Completed,Tunai
903947,1490,21,2025-02-17,Completed,Kartu Kredit
903948,1054,15,2025-08-17,Completed,E-Wallet
903949,1202,10,2025-04-12,Pending,QRIS
903950,1452,16,2025-08-30,Completed,E-Wallet
903951,1307,24,2025-03-11,Completed,QRIS
903952,1411,23,2025-01-03,Pending,E-Wallet
903953,1351,19,2025-01-13,Pending,Kartu Kredit
903954,1289,10,2025-09-13,Completed,Kartu Debit
903955,1455,16,2025-02-08,Completed,E-Wallet
903956,1054,10,2025-06-24,Completed,QRIS
903957,1155,23,2025-07-31,Completed,Kartu Debit
903958,1343,19,2025-08-19,Completed,Kartu Debit
903959,1151,18,2025-08-14,Completed,QRIS
903960,1194,22,2025-11-26,Cancelled,QRIS
903961,1131,12,2025-12-30,Pending,QRIS
903962,1085,20,2025-09-07,Pending,Kartu Debit
903963,1036,22,2025-03-23,Completed,Kartu Kredit
903964,1259,24,2025-11-15,Completed,Tunai
903965,1067,22,2025-10-23,Completed,Tunai
903966,1353,13,2025-10-22,Pending,Kartu Kredit
903967,1200,19,2025-01-12,Pending,QRIS
903968,1116,12,2025-12-18,Pending,E-Wallet
903969,1012,17,2025-01-09,Completed,Tunai
903970,1362,18,2025-12-23,Completed,Tunai
903971,1037,12,2025-11-07,Pending,E-Wallet
903972,1453,15,2025-01-13,Completed,Kartu Debit
903973,1423,20,2025-01-31,Cancelled,QRIS
903974,1465,23,2025-11-23,Cancelled,Kartu Kredit
903975,1232,13,2025-04-22,Completed,QRIS
903976,1377,13,2025-03-18,Pending,Kartu Debit
903977,1280,15,2025-02-08,Completed,Tunai
903978,1031,22,2025-07-18,Completed,Kartu Debit
903979,1373,19,2025-03-21,Completed,Kartu Kredit
903980,1246,16,2025-06-18,Completed,QRIS
903981,1454,13,2025-08-20,Completed,QRIS
903982,1331,22,2025-08-09,Completed,E-Wallet
903983,1496,18,2025-10-21,Completed,Tunai
903984,1018,15,2025-05-12,Completed,Kartu Kredit
903985,1288,21,2025-12-02,Completed,Kartu Kredit
903986,1266,13,2025-05-19,Cancelled,Kartu Debit
903987,1368,13,2025-10-09,Completed,Kartu Debit
903988,1275,22,2025-01-04,Completed,Kartu Kredit
903989,1090,17,2025-03-26,Completed,Kartu Kredit
903990,1380,17,2025-04-19,Completed,Kartu Kredit
903991,1254,13,2025-02-02,Completed,QRIS
903992,1213,23,2025-03-03,Completed,E-Wallet
903993,1246,24,2025-07-21,Completed,QRIS
903994,1234,11,2025-07-20,Completed,QRIS
903995,1089,13,2025-06-11,Completed,Tunai
903996,1447,23,2025-02-19,Completed,Kartu Debit
903997,1228,11,2025-11-06,Completed,Kartu Kredit
903998,1219,20,2025-11-07,Completed,QRIS
903999,1284,13,2025-04-09,Completed,Kartu Debit
904000,1356,24,2025-03-31,Cancelled,QRIS
904001,1154,21,2025-07-26,Completed,Kartu Debit
904002,1372,12,2025-07-09,Pending,E-Wallet
904003,1190,16,2025-04-09,Completed,Kartu Kredit
904004,1060,10,2025-12-05,Completed,E-Wallet
904005,1014,16,2025-12-30,Completed,Kartu Debit
904006,1388,11,2025-02-15,Pending,E-Wallet
904007,1248,18,2025-03-28,Completed,Tunai
904008,1498,19,2025-01-21,Completed,Kartu Debit
904009,1347,15,2025-11-15,Completed,Kartu Debit
904010,1016,10,2025-06-17,Cancelled,Kartu Debit
904011,1469,15,2025-09-10,Completed,E-Wallet
904012,1171,19,2025-11-20,Cancelled,Tunai
904013,1306,16,2025-11-15,Cancelled,QRIS
904014,1155,18,2025-11-21,Completed,Kartu Kredit
904015,1456,24,2025-02-08,Completed,Tunai
904016,1422,20,2025-04-21,Cancelled,Kartu Kredit
904017,1312,14,2025-07-06,Cancelled,E-Wallet
904018,1060,15,2025-04-11,Completed,E-Wallet
904019,1395,15,2025-08-10,Cancelled,E-Wallet
904020,1410,14,2025-11-02,Completed,QRIS
904021,1292,21,2025-04-18,Completed,Kartu Debit
904022,1327,24,2025-08-19,Cancelled,Kartu Debit
904023,1190,13,2025-10-18,Completed,QRIS
904024,1205,17,2025-08-14,Cancelled,QRIS
904025,1311,14,2025-03-15,Pending,QRIS
904026,1272,19,2025-03-15,Completed,Tunai
904027,1232,17,2025-04-16,Completed,E-Wallet
904028,1210,19,2025-11-25,Cancelled,Kartu Debit
904029,1061,24,2025-05-21,Completed,Kartu Debit
904030,1125,21,2025-12-30,Completed,QRIS
904031,1099,20,2025-05-09,Pending,QRIS
904032,1348,15,2025-03-26,Completed,Kartu Debit
904033,1140,14,2025-02-21,Completed,Tunai
904034,1050,24,2025-06-07,Pending,E-Wallet
904035,1476,22,2025-03-11,Cancelled,Kartu Kredit
904036,1404,16,2025-10-16,Completed,Tunai
904037,1031,10,2025-02-09,Completed,E-Wallet
904038,1196,15,2025-07-08,Cancelled,Kartu Kredit
904039,1202,24,2025-03-28,Completed,Tunai
904040,1309,20,2025-01-29,Completed,E-Wallet
904041,1036,16,2025-10-06,Completed,Kartu Kredit
904042,1252,12,2025-08-28,Completed,QRIS
904043,1470,24,2025-06-29,Cancelled,Kartu Kredit
904044,1321,15,2025-03-13,Completed,QRIS
904045,1340,12,2025-01-12,Completed,Tunai
904046,1197,15,2025-02-24,Cancelled,E-Wallet
904047,1126,11,2025-05-29,Completed,Kartu Kredit
904048,1144,23,2025-02-03,Completed,QRIS
904049,1145,16,2025-06-04,Completed,E-Wallet
904050,1245,18,2025-12-14,Cancelled,QRIS
904051,1339,12,2025-08-07,Completed,Kartu Debit
904052,1400,14,2025-02-09,Completed,E-Wallet
904053,1359,17,2025-12-28,Completed,E-Wallet
904054,1467,11,2025-11-12,Completed,Kartu Kredit
904055,1432,22,2025-09-05,Completed,Kartu Debit
904056,1333,21,2025-03-12,Completed,Tunai
904057,1058,16,2025-02-08,Completed,Kartu Kredit
904058,1035,22,2025-02-26,Completed,Kartu Debit
904059,1094,16,2025-06-04,Completed,E-Wallet
904060,1106,17,2025-02-05,Completed,Kartu Kredit
904061,1026,10,2025-03-21,Cancelled,Kartu Kredit
904062,1105,16,2025-07-19,Completed,QRIS
904063,1039,16,2025-02-04,Pending,E-Wallet
904064,1192,21,2025-03-06,Completed,E-Wallet
904065,1213,17,2025-06-17,Completed,QRIS
904066,1339,17,2025-11-02,Completed,QRIS
904067,1108,10,2025-01-11,Completed,Kartu Kredit
904068,1180,19,2025-03-31,Completed,E-Wallet
904069,1148,20,2025-09-30,Completed,Kartu Kredit
904070,1225,14,2025-03-21,Pending,E-Wallet
904071,1150,24,2025-10-20,Completed,QRIS
904072,1211,17,2025-04-29,Completed,E-Wallet
904073,1319,13,2025-04-02,Completed,Kartu Debit
904074,1204,24,2025-10-18,Completed,QRIS
904075,1465,14,2025-02-06,Completed,QRIS
904076,1276,19,2025-07-12,Completed,Kartu Kredit
904077,1211,12,2025-05-06,Completed,QRIS
904078,1456,19,2025-07-28,Completed,Kartu Debit
904079,1351,10,2025-08-22,Completed,E-Wallet
904080,1468,18,2025-10-18,Completed,Kartu Kredit
904081,1342,23,2025-09-29,Completed,E-Wallet
904082,1187,24,2025-03-26,Completed,E-Wallet
904083,1349,19,2025-07-24,Pending,Kartu Debit
904084,1240,19,2025-05-07,Completed,Tunai
904085,1026,12,2025-11-09,Completed,Kartu Debit
904086,1086,19,2025-12-05,Completed,Kartu Kredit
904087,1212,22,2025-03-28,Completed,Kartu Kredit
904088,1414,16,2025-01-05,Completed,Tunai
904089,1091,23,2025-04-06,Cancelled,Kartu Kredit
904090,1233,12,2025-10-25,Completed,Kartu Kredit
904091,1200,11,2025-09-08,Completed,Kartu Debit
904092,1287,13,2025-05-01,Cancelled,Kartu Debit
904093,1411,13,2025-08-30,Pending,E-Wallet
904094,1484,10,2025-09-04,Pending,Kartu Debit
904095,1338,23,2025-01-09,Completed,Kartu Kredit
904096,1121,24,2025-04-24,Completed,QRIS
904097,1292,13,2025-10-24,Completed,E-Wallet
904098,1313,13,2025-05-07,Completed,Tunai
904099,1214,24,2025-02-08,Cancelled,Tunai
904100,1016,19,2025-10-01,Pending,QRIS
904101,1169,23,2025-03-07,Completed,Kartu Kredit
904102,1092,12,2025-03-17,Completed,Kartu Debit
904103,1448,12,2025-10-18,Completed,Kartu Debit
904104,1280,16,2025-03-30,Completed,Tunai
904105,1487,15,2025-08-26,Completed,E-Wallet
904106,1378,19,2025-03-02,Pending,QRIS
904107,1235,24,2025-08-04,Cancelled,Kartu Debit
904108,1208,10,2025-04-05,Completed,E-Wallet
904109,1138,13,2025-12-15,Completed,E-Wallet
904110,1140,21,2025-05-20,Completed,E-Wallet
904111,1056,22,2025-10-30,Completed,E-Wallet
904112,1476,15,2025-10-04,Completed,Tunai
904113,1377,15,2025-02-14,Completed,Kartu Debit
904114,1458,16,2025-04-28,Completed,Kartu Debit
904115,1328,20,2025-09-17,Completed,Kartu Debit
904116,1473,18,2025-03-10,Pending,Tunai
904117,1346,18,2025-08-02,Pending,QRIS
904118,1052,13,2025-04-22,Pending,Kartu Kredit
904119,1355,14,2025-07-17,Completed,Kartu Kredit
904120,1124,13,2025-08-20,Cancelled,QRIS
904121,1386,24,2025-07-11,Completed,QRIS
904122,1001,20,2025-12-18,Completed,Tunai
904123,1388,11,2025-11-27,Completed,Kartu Kredit
904124,1074,20,2025-07-06,Completed,E-Wallet
904125,1001,14,2025-07-20,Completed,Kartu Kredit
904126,1433,21,2025-05-20,Completed,E-Wallet
904127,1479,20,2025-02-01,Pending,Kartu Debit
904128,1060,13,2025-03-18,Pending,Tunai
904129,1447,19,2025-08-26,Completed,Kartu Kredit
904130,1295,12,2025-03-14,Completed,Kartu Debit
904131,1255,11,2025-02-09,Completed,QRIS
904132,1218,20,2025-10-18,Pending,Tunai
904133,1375,17,2025-12-27,Completed,Tunai
904134,1113,11,2025-06-09,Pending,QRIS
904135,1237,23,2025-07-19,Completed,Kartu Debit
904136,1399,15,2025-03-23,Cancelled,Kartu Kredit
904137,1338,24,2025-08-15,Pending,Tunai
904138,1145,10,2025-09-07,Completed,E-Wallet
904139,1026,18,2025-03-20,Pending,E-Wallet
904140,1108,19,2025-01-15,Completed,E-Wallet
904141,1178,15,2025-06-14,Completed,E-Wallet
904142,1279,14,2025-05-26,Completed,Kartu Kredit
904143,1457,14,2025-08-01,Completed,QRIS
904144,1395,22,2025-05-11,Cancelled,Kartu Debit
904145,1105,14,2025-12-18,Cancelled,E-Wallet
904146,1470,17,2025-02-26,Pending,E-Wallet
904147,1411,16,2025-12-10,Completed,Kartu Kredit
904148,1326,20,2025-09-24,Completed,QRIS
904149,1446,13,2025-10-05,Pending,E-Wallet
904150,1163,13,2025-07-03,Completed,Kartu Debit
904151,1232,21,2025-04-05,Pending,Kartu Kredit
904152,1119,18,2025-12-26,Completed,Tunai
904153,1134,15,2025-01-06,Pending,QRIS
904154,1401,24,2025-02-15,Completed,Kartu Kredit
904155,1355,14,2025-10-23,Completed,Kartu Kredit
904156,1359,24,2025-12-21,Cancelled,Kartu Debit
904157,1054,22,2025-12-20,Pending,Kartu Kredit
904158,1053,21,2025-11-30,Completed,Kartu Kredit
904159,1272,13,2025-10-21,Completed,QRIS
904160,1328,17,2025-03-09,Pending,QRIS
904161,1305,15,2025-08-18,Completed,Kartu Debit
904162,1029,20,2025-01-29,Completed,Tunai
904163,1224,23,2025-09-30,Pending,Tunai
904164,1437,13,2025-04-20,Completed,Kartu Debit
904165,1372,15,2025-11-03,Completed,Tunai
904166,1214,24,2025-05-30,Pending,Kartu Debit
904167,1482,23,2025-01-27,Completed,Kartu Kredit
904168,1234,10,2025-06-08,Completed,Kartu Kredit
904169,1209,23,2025-01-04,Cancelled,Kartu Kredit
904170,1053,16,2025-03-14,Completed,Kartu Debit
904171,1015,20,2025-11-11,Completed,E-Wallet
904172,1136,21,2025-07-15,Completed,Kartu Kredit
904173,1068,20,2025-11-02,Completed,Kartu Debit
904174,1117,15,2025-09-14,Cancelled,Kartu Debit
904175,1069,18,2025-08-31,Cancelled,Kartu Debit
904176,1023,11,2025-10-08,Completed,Kartu Kredit
904177,1108,16,2025-01-14,Pending,Tunai
904178,1232,24,2025-11-29,Completed,QRIS
904179,1252,15,2025-09-24,Completed,Kartu Debit
904180,1261,24,2025-05-31,Completed,Tunai
904181,1239,18,2025-08-15,Completed,Kartu Debit
904182,1190,23,2025-08-18,Completed,QRIS
904183,1390,15,2025-02-21,Completed,Tunai
904184,1187,18,2025-03-23,Completed,Kartu Kredit
904185,1434,12,2025-03-11,Completed,Tunai
904186,1345,20,2025-05-09,Pending,QRIS
904187,1040,20,2025-03-12,Completed,Tunai
904188,1134,19,2025-05-14,Completed,Tunai
904189,1138,19,2025-12-21,Completed,E-Wallet
904190,1062,21,2025-04-29,Completed,Kartu Kredit
904191,1391,11,2025-03-16,Completed,Tunai
904192,1099,20,2025-03-30,Completed,QRIS
904193,1399,18,2025-02-20,Completed,Kartu Debit
904194,1324,12,2025-09-19,Completed,E-Wallet
904195,1410,22,2025-12-01,Completed,QRIS
904196,1456,24,2025-01-31,Completed,Kartu Kredit
904197,1025,11,2025-11-18,Completed,E-Wallet
904198,1023,18,2025-03-12,Completed,E-Wallet
904199,1419,13,2025-07-19,Completed,Tunai
904200,1325,23,2025-02-21,Completed,E-Wallet
904201,1303,12,2025-10-16,Completed,Tunai
904202,1377,19,2025-08-13,Completed,Kartu Debit
904203,1157,12,2025-12-14,Completed,Kartu Kredit
904204,1146,14,2025-05-13,Completed,Kartu Kredit
904205,1455,18,2025-09-19,Pending,Kartu Kredit
904206,1043,17,2025-10-13,Completed,E-Wallet
904207,1398,16,2025-12-26,Pending,Tunai
904208,1186,14,2025-03-19,Completed,Kartu Debit
904209,1408,10,2025-04-15,Pending,E-Wallet
904210,1023,17,2025-06-02,Completed,Tunai
904211,1310,18,2025-12-06,Cancelled,Tunai
904212,1183,20,2025-10-07,Completed,Kartu Kredit
904213,1373,10,2025-10-13,Pending,Kartu Debit
904214,1364,18,2025-05-01,Completed,E-Wallet
904215,1337,24,2025-10-29,Cancelled,Kartu Debit
904216,1306,17,2025-03-07,Cancelled,QRIS
904217,1101,23,2025-11-17,Completed,QRIS
904218,1341,17,2025-03-29,Completed,Kartu Debit
904219,1318,22,2025-10-04,Pending,Kartu Kredit
904220,1185,12,2025-01-20,Completed,Kartu Kredit
904221,1055,16,2025-07-27,Completed,QRIS
904222,1191,14,2025-06-01,Completed,E-Wallet
904223,1013,10,2025-01-10,Completed,Kartu Kredit
904224,1419,22,2025-02-16,Cancelled,Tunai
904225,1055,12,2025-10-31,Completed,Tunai
904226,1170,23,2025-02-27,Completed,E-Wallet
904227,1401,17,2025-12-11,Completed,Tunai
904228,1167,14,2025-07-21,Completed,Kartu Debit
904229,1174,13,2025-07-01,Cancelled,Kartu Debit
904230,1232,23,2025-07-16,Cancelled,E-Wallet
904231,1330,17,2025-10-29,Completed,Kartu Debit
904232,1219,14,2025-03-17,Completed,Kartu Debit
904233,1385,22,2025-09-19,Pending,Kartu Kredit
904234,1176,13,2025-10-17,Pending,Kartu Debit
904235,1350,15,2025-05-24,Completed,Kartu Debit
904236,1380,14,2025-04-20,Cancelled,Kartu Kredit
904237,1487,13,2025-08-07,Completed,Kartu Debit
904238,1069,15,2025-05-30,Completed,Tunai
904239,1272,12,2025-09-02,Completed,Kartu Kredit
904240,1391,15,2025-04-30,Completed,Tunai
904241,1440,16,2025-08-13,Pending,Tunai
904242,1212,17,2025-02-06,Cancelled,Tunai
904243,1329,16,2025-04-08,Completed,QRIS
904244,1148,14,2025-07-28,Completed,QRIS
904245,1369,13,2025-03-20,Cancelled,Tunai
904246,1235,19,2025-01-30,Pending,Kartu Kredit
904247,1087,17,2025-06-08,Completed,QRIS
904248,1327,19,2025-11-30,Completed,Kartu Kredit
904249,1346,21,2025-07-23,Completed,QRIS
904250,1068,21,2025-03-01,Completed,Kartu Kredit
904251,1101,22,2025-05-18,Cancelled,Tunai
904252,1224,19,2025-09-23,Completed,QRIS
904253,1157,11,2025-02-11,Completed,E-Wallet
904254,1132,22,2025-03-11,Pending,Kartu Debit
904255,1168,10,2025-03-22,Cancelled,Kartu Debit
904256,1073,24,2025-06-16,Completed,Tunai
904257,1177,19,2025-06-18,Completed,E-Wallet
904258,1338,17,2025-11-19,Completed,Kartu Debit
904259,1055,22,2025-09-26,Completed,Kartu Kredit
904260,1100,19,2025-02-01,Completed,Kartu Debit
904261,1364,19,2025-08-11,Cancelled,Kartu Debit
904262,1497,15,2025-11-23,Pending,Kartu Debit
904263,1177,13,2025-05-11,Completed,Kartu Kredit
904264,1165,14,2025-10-01,Cancelled,Kartu Debit
904265,1353,14,2025-06-25,Cancelled,Kartu Debit
904266,1015,12,2025-11-26,Completed,Kartu Debit
904267,1461,24,2025-04-14,Pending,Tunai
904268,1112,15,2025-07-18,Completed,Tunai
904269,1418,15,2025-09-05,Cancelled,Kartu Debit
904270,1058,13,2025-04-30,Cancelled,Kartu Kredit
904271,1041,15,2025-09-28,Completed,Kartu Kredit
904272,1038,11,2025-07-03,Pending,Kartu Kredit
904273,1420,21,2025-11-07,Completed,QRIS
904274,1136,14,2025-04-24,Completed,QRIS
904275,1172,16,2025-10-17,Completed,E-Wallet
904276,1214,21,2025-04-26,Cancelled,QRIS
904277,1032,17,2025-06-23,Completed,Tunai
904278,1411,14,2025-07-15,Completed,Kartu Debit
904279,1382,11,2025-07-31,Completed,Kartu Debit
904280,1447,10,2025-07-02,Pending,Kartu Debit
904281,1083,20,2025-06-06,Completed,Tunai
904282,1144,12,2025-03-04,Completed,QRIS
904283,1205,11,2025-02-26,Completed,Kartu Kredit
904284,1500,21,2025-08-09,Pending,E-Wallet
904285,1017,21,2025-12-10,Cancelled,E-Wallet
904286,1355,13,2025-08-21,Completed,E-Wallet
904287,1186,18,2025-09-08,Completed,QRIS
904288,1122,20,2025-04-16,Completed,Tunai
904289,1173,11,2025-06-23,Completed,Tunai
904290,1487,20,2025-11-08,Completed,Kartu Debit
904291,1218,22,2025-05-24,Completed,E-Wallet
904292,1001,20,2025-11-03,Pending,E-Wallet
904293,1405,12,2025-01-25,Cancelled,Tunai
904294,1495,23,2025-07-22,Pending,Kartu Debit
904295,1160,10,2025-03-29,Completed,E-Wallet
904296,1355,20,2025-01-06,Cancelled,E-Wallet
904297,1182,16,2025-02-17,Completed,QRIS
904298,1139,14,2025-04-12,Completed,QRIS
904299,1151,24,2025-08-04,Cancelled,Kartu Debit
904300,1126,13,2025-03-31,Completed,E-Wallet
904301,1238,21,2025-09-16,Completed,Kartu Kredit
904302,1465,23,2025-06-22,Completed,Kartu Kredit
904303,1025,16,2025-09-20,Pending,Kartu Kredit
904304,1133,11,2025-04-03,Cancelled,Kartu Debit
904305,1224,18,2025-05-26,Pending,E-Wallet
904306,1080,10,2025-09-20,Completed,QRIS
904307,1290,11,2025-09-17,Pending,Tunai
904308,1310,12,2025-02-19,Completed,Kartu Debit
904309,1239,21,2025-07-05,Completed,Kartu Kredit
904310,1267,16,2025-12-31,Completed,Kartu Debit
904311,1352,18,2025-11-11,Completed,E-Wallet
904312,1236,24,2025-05-29,Pending,E-Wallet
904313,1498,22,2025-09-08,Cancelled,Kartu Kredit
904314,1190,11,2025-02-17,Pending,E-Wallet
904315,1234,12,2025-08-29,Completed,Kartu Debit
904316,1120,22,2025-06-20,Completed,E-Wallet
904317,1213,23,2025-11-21,Pending,Kartu Kredit
904318,1073,11,2025-09-21,Completed,E-Wallet
904319,1394,11,2025-06-24,Completed,E-Wallet
904320,1318,19,2025-08-08,Cancelled,E-Wallet
904321,1398,20,2025-05-08,Completed,QRIS
904322,1424,24,2025-03-11,Pending,Tunai
904323,1121,24,2025-11-07,Completed,E-Wallet
904324,1104,19,2025-08-29,Completed,QRIS
904325,1351,11,2025-09-06,Completed,E-Wallet
904326,1224,16,2025-07-22,Completed,Kartu Kredit
904327,1270,18,2025-09-20,Completed,Kartu Debit
904328,1493,19,2025-05-31,Completed,QRIS
904329,1467,13,2025-03-10,Completed,Tunai
904330,1483,16,2025-06-19,Completed,E-Wallet
904331,1134,11,2025-02-19,Completed,E-Wallet
904332,1192,23,2025-02-18,Completed,E-Wallet
904333,1323,22,2025-10-19,Completed,QRIS
904334,1483,20,2025-12-15,Pending,E-Wallet
904335,1193,12,2025-02-28,Cancelled,E-Wallet
904336,1102,24,2025-12-07,Pending,E-Wallet
904337,1034,12,2025-01-26,Completed,Tunai
904338,1347,17,2025-01-17,Completed,Kartu Kredit
904339,1077,14,2025-02-02,Completed,Kartu Kredit
904340,1247,23,2025-07-21,Completed,QRIS
904341,1051,10,2025-02-23,Completed,E-Wallet
904342,1252,20,2025-10-18,Completed,E-Wallet
904343,1031,20,2025-05-21,Pending,Kartu Kredit
904344,1499,20,2025-06-13,Completed,Tunai
904345,1222,22,2025-09-17,Completed,E-Wallet
904346,1347,24,2025-08-26,Completed,E-Wallet
904347,1100,23,2025-12-22,Cancelled,Tunai
904348,1245,10,2025-12-07,Completed,QRIS
904349,1296,23,2025-08-06,Completed,Kartu Debit
904350,1006,13,2025-11-07,Pending,Kartu Kredit
904351,1331,21,2025-06-05,Pending,Tunai
904352,1207,18,2025-08-30,Completed,E-Wallet
904353,1110,10,2025-10-24,Completed,Kartu Debit
904354,1039,12,2025-03-25,Completed,Kartu Kredit
904355,1379,20,2025-11-26,Completed,E-Wallet
904356,1491,16,2025-08-05,Completed,E-Wallet
904357,1031,17,2025-02-05,Completed,QRIS
904358,1389,16,2025-05-20,Completed,Kartu Kredit
904359,1229,23,2025-08-08,Pending,Tunai
904360,1263,11,2025-08-18,Completed,Tunai
904361,1364,20,2025-11-12,Completed,Kartu Kredit
904362,1342,13,2025-04-17,Completed,E-Wallet
904363,1460,10,2025-08-19,Completed,Kartu Kredit
904364,1035,19,2025-01-24,Completed,Tunai
904365,1343,16,2025-03-22,Completed,E-Wallet
904366,1275,14,2025-11-07,Completed,Tunai
904367,1105,19,2025-10-09,Completed,Kartu Kredit
904368,1239,12,2025-10-11,Cancelled,Kartu Debit
904369,1406,10,2025-01-14,Pending,Tunai
904370,1137,19,2025-01-15,Completed,Tunai
904371,1317,19,2025-07-20,Completed,QRIS
904372,1465,16,2025-12-12,Completed,Kartu Debit
904373,1397,15,2025-01-31,Completed,Kartu Kredit
904374,1305,20,2025-01-06,Completed,Kartu Kredit
904375,1453,24,2025-06-27,Pending,E-Wallet
904376,1275,19,2025-06-08,Completed,QRIS
904377,1229,16,2025-10-16,Pending,E-Wallet
904378,1301,24,2025-01-22,Completed,QRIS
904379,1107,16,2025-02-27,Cancelled,QRIS
904380,1332,11,2025-02-02,Completed,E-Wallet
904381,1308,13,2025-09-29,Completed,QRIS
904382,1204,12,2025-09-16,Pending,E-Wallet
904383,1147,10,2025-07-04,Completed,QRIS
904384,1280,15,2025-09-28,Pending,Kartu Kredit
904385,1124,18,2025-08-08,Completed,Kartu Debit
904386,1242,10,2025-06-22,Completed,Kartu Kredit
904387,1004,19,2025-11-29,Completed,Kartu Debit
904388,1322,15,2025-07-12,Completed,QRIS
904389,1169,17,2025-10-03,Pending,E-Wallet
904390,1098,15,2025-03-20,Completed,Tunai
904391,1346,20,2025-04-27,Completed,QRIS
904392,1067,16,2025-11-28,Completed,E-Wallet
904393,1113,23,2025-05-08,Completed,Tunai
904394,1136,20,2025-03-20,Completed,Kartu Kredit
904395,1472,18,2025-01-21,Completed,QRIS
904396,1241,23,2025-07-10,Completed,QRIS
904397,1055,18,2025-11-22,Completed,Kartu Kredit
904398,1059,15,2025-12-09,Cancelled,QRIS
904399,1002,23,2025-07-28,Completed,Kartu Kredit
904400,1439,22,2025-06-10,Cancelled,Kartu Debit
904401,1411,17,2025-08-06,Completed,Kartu Debit
904402,1196,16,2025-05-18,Pending,Kartu Debit
904403,1385,13,2025-04-13,Completed,Kartu Debit
904404,1101,15,2025-08-09,Completed,QRIS
904405,1229,12,2025-03-31,Completed,Tunai
904406,1358,23,2025-07-28,Pending,E-Wallet
904407,1478,23,2025-05-20,Cancelled,E-Wallet
904408,1161,21,2025-12-15,Cancelled,Kartu Kredit
904409,1078,19,2025-11-18,Completed,QRIS
904410,1077,15,2025-03-05,Completed,Tunai
904411,1161,11,2025-10-27,Cancelled,E-Wallet
904412,1035,16,2025-02-14,Cancelled,Kartu Kredit
904413,1129,19,2025-03-02,Completed,Kartu Debit
904414,1049,14,2025-08-11,Cancelled,QRIS
904415,1104,14,2025-02-06,Cancelled,Kartu Kredit
904416,1299,23,2025-12-20,Cancelled,Kartu Debit
904417,1240,12,2025-11-01,Completed,Kartu Kredit
904418,1132,13,2025-09-24,Pending,QRIS
904419,1310,10,2025-08-22,Completed,Kartu Debit
904420,1313,19,2025-01-25,Pending,QRIS
904421,1114,23,2025-08-07,Pending,Kartu Debit
904422,1333,16,2025-01-23,Completed,Tunai
904423,1108,15,2025-03-14,Completed,Kartu Kredit
904424,1098,22,2025-06-06,Completed,QRIS
904425,1031,20,2025-07-14,Completed,QRIS
904426,1406,11,2025-11-08,Pending,QRIS
904427,1390,12,2025-12-24,Completed,Kartu Debit
904428,1295,20,2025-04-04,Completed,E-Wallet
904429,1080,15,2025-02-02,Cancelled,Kartu Kredit
904430,1162,11,2025-03-25,Pending,Tunai
904431,1322,11,2025-05-06,Completed,Tunai
904432,1172,14,2025-12-13,Completed,Kartu Kredit
904433,1066,15,2025-03-19,Completed,Kartu Debit
904434,1387,15,2025-03-30,Completed,Kartu Debit
904435,1147,22,2025-07-14,Completed,QRIS
904436,1244,22,2025-06-14,Completed,QRIS
904437,1040,10,2025-04-20,Completed,E-Wallet
904438,1187,11,2025-04-02,Completed,Kartu Kredit
904439,1381,21,2025-03-07,Completed,Kartu Debit
904440,1317,16,2025-09-08,Pending,Kartu Kredit
904441,1153,12,2025-04-11,Completed,Kartu Kredit
904442,1099,21,2025-07-18,Cancelled,Tunai
904443,1091,13,2025-12-27,Pending,QRIS
904444,1083,20,2025-07-15,Completed,E-Wallet
904445,1008,19,2025-11-10,Pending,Tunai
904446,1311,19,2025-04-22,Cancelled,Tunai
904447,1459,20,2025-10-18,Completed,Tunai
904448,1186,15,2025-02-27,Completed,Kartu Debit
904449,1210,16,2025-09-14,Completed,Tunai
904450,1344,21,2025-07-27,Completed,QRIS
904451,1405,14,2025-04-13,Completed,QRIS
904452,1237,15,2025-10-21,Completed,QRIS
904453,1097,11,2025-05-15,Pending,Kartu Debit
904454,1497,22,2025-01-03,Pending,Tunai
904455,1025,20,2025-10-22,Cancelled,Tunai
904456,1246,20,2025-05-20,Cancelled,E-Wallet
904457,1359,19,2025-04-02,Completed,Kartu Debit
904458,1014,18,2025-02-12,Completed,Kartu Debit
904459,1205,18,2025-11-30,Completed,E-Wallet
904460,1394,16,2025-07-19,Completed,Kartu Debit
904461,1005,19,2025-08-28,Pending,QRIS
904462,1029,12,2025-12-10,Completed,E-Wallet
904463,1460,20,2025-05-01,Completed,Kartu Kredit
